time,coin,surge,val_24h_eok,chg_24h,spread_pct,depth_imb,bid_wall,ask_wall,buy_ratio
2026-06-26 04:01:38,TAIKO,50.0,26,-18.9,1.6807,-0.2961,0.413,0.3146,1.0
2026-06-26 04:01:38,BEL,43.7,36,+13.9,0.4228,-0.5191,0.5836,0.2854,0.6412
2026-06-26 04:01:38,G,39.0,14,+8.9,0.4763,-0.093,0.4318,0.2132,0.4036
2026-06-26 04:31:46,BICO,86.4,35,-10.7,0.3607,0.1747,0.3443,0.3048,0.5984
2026-06-26 04:31:46,TAIKO,49.4,26,-24.4,1.7192,0.2412,0.2362,0.3307,0.271
2026-06-26 04:31:46,BEL,43.4,36,+11.0,0.432,-0.2844,0.4497,0.2645,0.4671
2026-06-26 04:31:46,G,39.1,14,+7.7,0.3548,0.0507,0.3774,0.1678,0.6079
2026-06-26 05:01:53,BICO,85.1,35,-10.8,0.3835,0.0746,0.3901,0.3398,0.2366
2026-06-26 05:01:53,TAIKO,49.4,26,-17.7,0.554,-0.0308,0.3403,0.4423,0.7751
2026-06-26 05:01:53,BEL,43.3,36,+11.4,0.4283,-0.517,0.5328,0.2694,0.3727
2026-06-26 05:01:53,G,39.5,14,+9.2,0.4968,0.1113,0.3607,0.1607,0.733
2026-06-26 05:32:00,BICO,84.9,34,-10.8,0.3847,0.0616,0.3368,0.1117,0.7759
2026-06-26 05:32:00,TAIKO,49.3,26,-17.6,0.5634,0.1746,0.2591,0.3024,0.0596
2026-06-26 05:32:00,BEL,43.1,35,+6.0,0.4376,-0.289,0.4726,0.2734,0.3866
2026-06-26 05:32:00,G,38.1,13,+5.3,0.235,-0.0423,0.4444,0.2376,0.4524
2026-06-26 06:02:08,BICO,85.0,34,-10.9,0.0968,0.0134,0.3579,0.1551,0.4591
2026-06-26 06:02:08,TAIKO,48.8,26,-20.0,0.5831,0.3472,0.2338,0.4225,0.3567
2026-06-26 06:02:08,BEL,42.6,35,+7.5,0.4396,-0.2752,0.4445,0.4405,0.5176
2026-06-26 06:02:08,G,37.1,13,+5.8,0.4113,-0.2051,0.4229,0.1663,0.4386
2026-06-26 06:32:15,BICO,84.8,34,-10.4,0.3556,0.2479,0.3892,0.1815,0.2222
2026-06-26 06:32:15,TAIKO,48.6,25,-19.3,0.5831,-0.0303,0.2444,0.4123,0.0832
2026-06-26 06:32:15,BEL,42.9,35,+10.0,0.4338,-0.2092,0.5856,0.3484,0.3362
2026-06-26 06:32:15,G,36.4,13,+10.9,0.5299,0.0625,0.4443,0.142,0.4873
2026-06-26 07:02:22,BICO,84.0,34,-10.4,0.2592,0.4341,0.2973,0.217,0.079
2026-06-26 07:02:22,TAIKO,49.0,26,-21.2,0.5935,0.1513,0.2102,0.4412,0.1898
2026-06-26 07:02:22,BEL,42.8,35,+11.5,0.4301,-0.5239,0.5472,0.2714,0.5063
2026-06-26 07:02:22,G,36.2,13,+12.7,0.0564,0.2192,0.368,0.2811,0.5969
2026-06-26 07:32:29,BICO,82.8,34,-9.5,0.3886,0.2537,0.3192,0.2253,0.3786
2026-06-26 07:32:29,TAIKO,48.1,25,-14.6,0.5731,0.1311,0.1996,0.3685,0.3715
2026-06-26 07:32:29,BEL,42.7,35,+11.4,0.4264,-0.3595,0.4219,0.2485,0.5319
2026-06-26 07:32:29,G,36.6,13,+12.4,0.5311,-0.329,0.4185,0.3318,0.9138
2026-06-26 08:02:37,BICO,82.0,33,-8.7,0.3239,0.0934,0.3601,0.1252,0.0758
2026-06-26 08:02:37,TAIKO,48.0,25,-14.6,0.5865,0.2397,0.2166,0.1737,0.1417
2026-06-26 08:02:37,BEL,42.8,35,+10.9,0.4301,-0.0353,0.3695,0.2288,0.8412
2026-06-26 08:02:37,G,36.7,13,+12.2,0.5731,-0.0482,0.4299,0.1186,0.3387
2026-06-26 08:32:44,BICO,80.0,32,-8.8,0.2896,0.256,0.3003,0.1473,0.3056
2026-06-26 08:32:44,TAIKO,47.3,25,-14.4,0.5764,0.078,0.2175,0.1591,0.2345
2026-06-26 08:32:44,BEL,42.8,35,+10.9,0.4301,-0.1639,0.5108,0.2555,0.6812
2026-06-26 08:32:44,G,37.2,13,+17.6,0.2755,-0.0048,0.3394,0.2363,0.5356
2026-06-26 09:02:51,BICO,79.8,32,-6.9,0.2225,0.3438,0.288,0.1976,0.3546
2026-06-26 09:02:51,G,67.1,24,+30.3,0.2204,0.3122,0.3699,0.4128,0.8166
2026-06-26 09:02:51,TAIKO,47.9,25,-16.3,1.1834,0.2709,0.2099,0.2252,0.5253
2026-06-26 09:02:51,BEL,43.1,35,+8.0,0.4338,-0.0315,0.3889,0.3032,0.6594
2026-06-26 09:26:57,TT,22.8,6,+16.4,0.7982,0.761,0.6731,0.5255,0.9985
2026-06-26 09:32:59,G,117.6,42,+41.9,0.5433,0.5977,0.2832,0.2983,0.8644
2026-06-26 09:32:59,BICO,79.4,32,-6.0,0.2527,0.3876,0.2799,0.1881,0.316
2026-06-26 09:32:59,TAIKO,48.1,25,-18.4,0.5935,0.4109,0.217,0.2098,0.0831
2026-06-26 09:32:59,BEL,43.4,36,+9.7,0.4415,0.0377,0.3312,0.2293,0.6849
2026-06-26 09:57:05,TT,80.7,20,+34.0,0.23,0.5542,0.3715,0.4382,0.1614
2026-06-26 10:03:07,G,133.3,47,+36.0,0.3559,-0.0909,0.3549,0.2071,0.1914
2026-06-26 10:03:07,BICO,78.2,32,-7.3,0.3229,0.2087,0.3158,0.1822,0.1564
2026-06-26 10:03:07,TAIKO,48.3,25,-15.7,0.5831,-0.0209,0.1532,0.1841,0.6404
2026-06-26 10:03:07,BEL,43.3,36,+8.2,0.4454,0.0545,0.339,0.242,0.285
2026-06-26 10:27:13,TT,115.9,28,+20.3,0.175,0.5896,0.4353,0.3382,0.3138
2026-06-26 10:33:14,G,148.2,52,+33.8,0.2253,0.0829,0.5143,0.1713,0.196
2026-06-26 10:33:14,BICO,76.8,31,-8.4,0.3249,0.2264,0.3774,0.3377,0.2201
2026-06-26 10:33:14,TAIKO,47.5,25,-18.2,0.5831,0.0607,0.1401,0.2259,0.453
2026-06-26 10:33:14,BEL,43.4,36,+11.7,0.4338,-0.3416,0.4298,0.4792,0.7953
2026-06-26 10:57:20,TT,137.1,34,+16.4,0.5489,0.6157,0.5443,0.2976,0.6812
2026-06-26 11:03:22,G,164.0,58,+42.5,0.3053,-0.3062,0.2216,0.2398,0.2269
2026-06-26 11:03:22,BICO,76.5,31,-8.0,0.1629,-0.1036,0.3793,0.2664,0.3128
2026-06-26 11:03:22,TAIKO,47.4,25,-19.5,1.1834,0.1107,0.2402,0.2374,0.3446
2026-06-26 11:03:22,BEL,43.9,36,+11.2,0.4376,-0.4974,0.5722,0.3803,0.7656
2026-06-26 11:27:28,TT,144.6,36,+15.2,0.0919,0.6176,0.2839,0.4279,0.7304
2026-06-26 11:33:30,G,179.1,63,+35.8,0.4061,0.1268,0.4227,0.1536,0.2454
2026-06-26 11:33:30,BICO,78.8,32,-9.8,0.3667,-0.2428,0.2409,0.2937,0.651
2026-06-26 11:33:30,TAIKO,49.4,26,-15.7,0.5634,0.2922,0.1808,0.2268,0.4708
2026-06-26 11:33:30,BEL,44.0,36,+11.2,0.8734,-0.2238,0.4111,0.2213,0.3538
2026-06-26 11:57:36,TT,154.0,38,+11.1,0.5682,0.2771,0.2686,0.3756,0.1369
2026-06-26 12:03:37,G,184.0,65,+35.1,0.4415,0.0137,0.4942,0.1425,0.3363
2026-06-26 12:03:37,BICO,78.3,32,-10.2,0.1325,0.1507,0.4061,0.2878,0.6888
2026-06-26 12:03:37,TAIKO,50.7,27,-16.8,1.7391,0.3163,0.1439,0.1735,0.1747
2026-06-26 12:03:37,BEL,44.0,36,+10.2,0.8811,-0.4491,0.4959,0.2637,0.4094
2026-06-26 12:27:44,TT,156.5,38,+11.0,0.3799,0.3363,0.2991,0.5256,0.4058
2026-06-26 12:33:45,G,195.7,69,+43.4,0.3266,0.3703,0.1576,0.2708,0.3532
2026-06-26 12:33:45,BICO,77.4,31,-9.1,0.2261,-0.0966,0.1264,0.3185,0.6622
2026-06-26 12:33:45,TAIKO,50.8,27,-17.7,1.1628,0.3852,0.1989,0.1759,0.3147
2026-06-26 12:33:45,BEL,44.3,36,+18.1,0.4124,-0.4967,0.4237,0.2203,0.6501
2026-06-26 12:57:51,TT,163.0,40,+6.0,0.6969,0.662,0.3376,0.2818,0.2889
2026-06-26 13:03:53,G,218.6,77,+39.6,0.2685,0.0393,0.1644,0.3087,0.8267
2026-06-26 13:03:53,BICO,77.1,31,-8.9,0.3212,-0.0557,0.304,0.3196,0.7076
2026-06-26 13:03:53,TAIKO,50.9,27,-17.4,0.5865,0.2307,0.201,0.1822,0.1101
2026-06-26 13:03:53,BEL,44.8,37,+19.1,0.4124,-0.594,0.2295,0.2062,0.7725
2026-06-26 13:27:59,TT,177.4,44,+18.3,0.4486,-0.4017,0.3287,0.4465,0.7654
2026-06-26 13:34:00,G,225.6,80,+35.6,0.4052,-0.0844,0.3526,0.2977,0.4837
2026-06-26 13:34:00,BICO,80.1,33,-12.2,0.2588,0.142,0.3193,0.1653,0.1664
2026-06-26 13:34:00,TAIKO,50.8,27,-16.1,0.5831,0.2476,0.1612,0.3787,0.2546
2026-06-26 13:34:00,BEL,45.2,37,+17.2,0.4211,-0.6148,0.3623,0.2495,0.3546
2026-06-26 13:58:06,TT,195.8,48,+15.7,0.9242,0.7105,0.4322,0.6273,0.6675
2026-06-26 14:04:08,G,234.2,83,+27.1,0.0519,-0.1792,0.4778,0.3326,0.3516
2026-06-26 14:04:08,BICO,79.3,32,-12.0,0.2606,0.2318,0.4258,0.3678,0.3949
2026-06-26 14:04:08,TAIKO,51.4,27,-16.7,0.59,-0.0013,0.1734,0.2125,0.1886
2026-06-26 14:04:08,BEL,45.0,37,+14.1,0.4264,-0.5744,0.3428,0.3345,0.6836
2026-06-26 14:25:13,BORA,20.1,12,+4.5,0.7195,-0.0419,0.3131,0.2761,0.4383
2026-06-26 14:28:14,TT,210.8,52,+9.0,0.098,-0.4634,0.3039,0.2113,0.4459
2026-06-26 14:34:15,G,241.1,85,+32.3,0.1665,0.0259,0.3867,0.4073,0.5224
2026-06-26 14:34:15,BICO,78.8,32,-11.0,0.1595,0.2526,0.3449,0.1314,0.1131
2026-06-26 14:34:15,TAIKO,51.2,27,-15.4,1.1834,0.0181,0.294,0.2404,0.1792
2026-06-26 14:34:15,BEL,45.5,37,+13.0,0.4264,-0.6247,0.2512,0.2005,0.417
2026-06-26 14:55:20,BORA,26.9,15,+11.5,0.2757,0.031,0.3716,0.399,0.894
2026-06-26 14:58:21,TT,214.0,53,+7.1,0.8969,0.4811,0.431,0.2576,0.3829
2026-06-26 15:04:23,G,247.5,87,+32.9,0.1157,0.2797,0.3596,0.187,0.2462
2026-06-26 15:04:23,BICO,77.4,31,-14.7,0.2591,0.0811,0.3123,0.1587,0.4482
2026-06-26 15:04:23,TAIKO,50.3,26,-15.0,1.1834,0.0641,0.1998,0.2759,0.15
2026-06-26 15:04:23,BEL,45.2,37,+11.4,0.8511,-0.5818,0.2193,0.4152,0.5121
2026-06-26 15:25:28,BORA,44.5,26,+15.8,0.0242,-0.1594,0.1653,0.6222,0.5007
2026-06-26 15:28:29,TT,216.1,53,+6.4,0.0999,-0.8525,0.2239,0.1697,0.2376
2026-06-26 15:34:31,G,252.9,89,+36.5,0.3754,-0.4641,0.1819,0.1538,0.548
2026-06-26 15:34:31,BICO,75.8,31,-9.5,0.4162,0.1643,0.4097,0.1727,0.4614
2026-06-26 15:34:31,TAIKO,50.0,26,-15.5,1.1905,0.1719,0.1882,0.3302,0.1591
2026-06-26 15:34:31,BEL,45.1,37,+9.4,0.8547,-0.6325,0.2267,0.2745,0.5471
2026-06-26 15:55:36,BORA,65.0,37,+18.7,0.0703,0.3032,0.2738,0.4595,0.3664
2026-06-26 15:58:37,TT,219.4,54,+4.8,0.4844,0.2736,0.2637,0.3263,0.4038
2026-06-26 16:04:38,G,256.4,90,+38.0,0.3684,-0.098,0.5554,0.1314,0.3047
2026-06-26 16:04:38,BICO,75.2,31,-9.8,0.3868,0.367,0.2907,0.1793,0.4492
2026-06-26 16:04:38,TAIKO,49.8,26,-14.6,0.59,0.1551,0.1719,0.2875,0.3659
2026-06-26 16:04:38,BEL,45.0,37,+8.3,0.4264,-0.5773,0.2504,0.2681,0.5856
2026-06-26 16:25:43,BORA,82.3,47,+8.2,0.5627,0.4767,0.332,0.7513,0.3768
2026-06-26 16:28:44,TT,220.5,54,+3.7,0.3721,0.7834,0.3592,0.4264,0.1799
2026-06-26 16:34:46,G,272.1,96,+37.9,0.3693,0.1125,0.4442,0.1524,0.7002
2026-06-26 16:34:46,BICO,73.2,30,-8.2,0.3203,0.1771,0.4278,0.1389,0.4938
2026-06-26 16:34:46,TAIKO,49.5,26,-13.5,0.597,0.123,0.1821,0.2895,0.1592
2026-06-26 16:34:46,BEL,44.9,37,+9.6,0.4158,-0.464,0.2146,0.2484,0.8046
2026-06-26 16:55:51,BORA,86.6,50,+4.8,1.147,-0.1933,0.2316,0.3805,0.1333
2026-06-26 16:58:52,TT,221.5,54,+4.8,1.1426,0.3791,0.3348,0.2605,0.5614
2026-06-26 17:04:53,G,277.7,98,+40.1,0.4735,0.1463,0.4161,0.2506,0.6586
2026-06-26 17:04:53,BICO,72.9,30,-9.4,0.3227,0.1941,0.3691,0.1388,0.1101
2026-06-26 17:04:53,TAIKO,49.6,26,-11.9,0.5865,0.0295,0.1576,0.2444,0.2174
2026-06-26 17:04:53,BEL,44.7,37,+7.6,0.8368,-0.4767,0.2012,0.1831,0.7646
2026-06-26 17:25:59,BORA,88.0,51,+6.4,0.1819,0.7313,0.2279,0.2835,0.2736
2026-06-26 17:28:59,TT,223.0,55,+8.5,1.3717,-0.3575,0.3005,0.1768,0.1212
2026-06-26 17:35:01,G,296.6,105,+44.6,0.2935,0.3969,0.3968,0.3808,0.2144
2026-06-26 17:35:01,BICO,71.4,29,-10.4,0.2633,0.075,0.3621,0.1792,0.3529
2026-06-26 17:35:01,TAIKO,49.5,26,-13.3,0.59,0.0364,0.1337,0.2643,0.2232
2026-06-26 17:35:01,BEL,44.7,37,+7.8,0.4228,-0.5121,0.4742,0.2525,0.7912
2026-06-26 17:56:06,BORA,89.3,51,+4.5,0.7968,0.1306,0.4706,0.286,0.7902
2026-06-26 17:59:07,TT,225.1,55,+7.4,1.6185,-0.208,0.2249,0.1801,0.5062
2026-06-26 18:05:08,G,302.5,107,+43.1,0.3575,0.3367,0.5692,0.3231,0.4152
2026-06-26 18:05:08,BICO,72.2,29,-9.8,0.2654,0.1603,0.2356,0.3293,0.2336
2026-06-26 18:05:08,TAIKO,48.6,25,-13.7,0.5865,0.0935,0.1639,0.2706,0.2798
2026-06-26 18:05:08,BEL,44.5,37,+3.1,0.4283,-0.4985,0.4499,0.269,0.3313
2026-06-26 18:26:14,BORA,91.4,53,+3.2,0.2897,0.0751,0.3082,0.2384,0.2042
2026-06-26 18:29:15,TT,229.1,56,+4.7,0.0105,-0.6429,0.3085,0.4997,0.5103
2026-06-26 18:35:16,G,322.5,114,+43.7,0.2941,0.0025,0.4841,0.1379,0.3129
2026-06-26 18:35:16,BICO,71.0,29,-10.1,0.3925,0.4275,0.3092,0.22,0.625
2026-06-26 18:35:16,TAIKO,48.8,26,-16.0,0.59,0.1702,0.1626,0.2869,0.2801
2026-06-26 18:35:16,BEL,41.4,34,+0.9,0.4338,-0.4159,0.4019,0.4046,0.5498
2026-06-26 18:56:22,BORA,91.2,52,+4.0,0.0784,-0.4455,0.2583,0.467,0.8161
2026-06-26 18:59:23,TT,230.1,57,+5.2,0.7581,0.5779,0.5944,0.1696,0.3866
2026-06-26 19:05:24,G,331.0,117,+41.6,0.4736,0.0734,0.4063,0.3553,0.4172
2026-06-26 19:05:24,BICO,70.4,29,-8.6,0.4263,0.6123,0.2317,0.412,0.6238
2026-06-26 19:05:24,TAIKO,48.9,26,-14.5,0.5831,0.2478,0.1435,0.236,0.3948
2026-06-26 19:05:24,BEL,40.1,33,+2.6,0.432,-0.3754,0.4065,0.3983,0.6981
2026-06-26 19:26:30,BORA,91.6,53,+4.9,0.6052,-0.1629,0.1875,0.5314,0.4219
2026-06-26 19:29:31,TT,230.8,57,+8.1,1.325,-0.6715,0.2884,0.4383,0.6114
2026-06-26 19:35:32,G,334.5,118,+41.2,0.3822,0.1673,0.4231,0.1632,0.9746
2026-06-26 19:35:32,BICO,67.8,28,-6.9,0.1996,0.0813,0.4305,0.2109,0.2211
2026-06-26 19:35:32,TAIKO,48.2,25,-12.4,0.59,0.268,0.1403,0.2649,0.0847
2026-06-26 19:35:32,BEL,39.8,33,+10.4,0.4107,-0.1244,0.4193,0.3131,0.7823
2026-06-26 19:56:37,BORA,91.9,53,+3.7,0.0264,-0.2418,0.1777,0.526,0.3908
2026-06-26 19:59:38,TT,231.4,57,+6.0,1.7237,-0.0095,0.64,0.2687,0.5634
2026-06-26 20:05:40,G,352.3,124,+28.6,0.0177,0.4119,0.2734,0.2852,0.3746
2026-06-26 20:05:40,BICO,69.1,28,-10.3,0.0692,0.4047,0.357,0.246,0.4262
2026-06-26 20:05:40,TAIKO,47.7,25,-12.4,0.59,0.2037,0.1565,0.2505,0.327
2026-06-26 20:05:40,BEL,39.8,33,+12.2,0.4024,-0.1712,0.4125,0.2503,0.7608
2026-06-26 20:26:45,BORA,91.9,53,+6.6,0.7823,-0.6132,0.1475,0.3685,0.4282
2026-06-26 20:29:46,TT,232.4,57,+6.5,0.2993,0.6438,0.6171,0.2832,0.7033
2026-06-26 20:35:48,G,360.3,127,+21.2,0.4067,0.4247,0.4819,0.1132,0.1539
2026-06-26 20:35:48,BICO,68.7,28,-10.4,0.0347,0.0376,0.1413,0.1567,0.2859
2026-06-26 20:35:48,TAIKO,47.3,25,-12.9,0.59,0.2345,0.1398,0.2579,0.4126
2026-06-26 20:35:48,BEL,39.9,33,+10.6,0.4024,-0.1995,0.4667,0.3318,0.5621
2026-06-26 20:56:53,BORA,92.2,53,+5.0,0.2646,-0.5187,0.2444,0.3187,0.2481
2026-06-26 20:59:54,TT,233.1,57,+5.8,0.4128,0.8085,0.6283,0.2367,0.475
2026-06-26 21:05:56,G,365.3,129,+17.3,0.2928,0.4789,0.7725,0.3257,0.251
2026-06-26 21:05:56,BICO,67.7,27,-9.4,0.3111,0.4172,0.5111,0.2013,0.6527
2026-06-26 21:05:56,TAIKO,47.7,25,-13.4,1.1834,0.2,0.1731,0.2309,0.2865
2026-06-26 21:05:56,BEL,39.8,33,+6.5,0.4057,-0.2079,0.4583,0.2335,0.4732
2026-06-26 21:08:56,BLUE,21.4,17,+40.0,0.1344,0.214,0.5102,0.3166,0.6823
2026-06-26 21:27:01,BORA,93.0,53,+4.9,0.3203,0.3986,0.3441,0.7609,0.4938
2026-06-26 21:30:02,TT,234.0,57,+6.7,0.7971,0.1799,0.2575,0.6427,0.1956
2026-06-26 21:36:03,G,366.5,129,+13.1,0.2782,0.3966,0.866,0.1872,0.4676
2026-06-26 21:36:03,BICO,66.4,27,-13.4,0.0352,-0.0446,0.2337,0.2158,0.4926
2026-06-26 21:36:03,TAIKO,47.1,25,-7.0,1.1561,0.2374,0.161,0.2299,0.1193
2026-06-26 21:36:03,BEL,27.2,22,-8.6,0.4057,-0.4193,0.5576,0.2911,0.5226
2026-06-26 21:39:04,BLUE,31.2,25,+33.8,0.2378,0.0493,0.1732,0.3261,0.5711
2026-06-26 21:57:08,BORA,93.6,54,+6.0,0.3178,-0.1361,0.5685,0.4243,0.3915
2026-06-26 22:00:09,TT,234.5,58,+6.5,0.8578,0.4656,0.4001,0.3416,0.7222
2026-06-26 22:06:29,G,371.3,131,+5.6,0.3124,-0.0571,0.6977,0.6232,0.2266
2026-06-26 22:06:29,BICO,68.4,28,-11.9,0.4277,-0.004,0.2751,0.2312,0.388
2026-06-26 22:06:29,TAIKO,48.3,25,-8.5,0.5831,-0.0311,0.3204,0.3116,0.3253
2026-06-26 22:09:30,BLUE,39.5,32,+14.1,0.5528,0.0169,0.4043,0.2036,0.2213
2026-06-26 22:27:35,BORA,94.0,54,+5.0,0.2927,0.0478,0.5218,0.3556,0.3428
2026-06-26 22:30:36,TT,233.7,57,+5.5,0.9984,-0.5054,0.2073,0.1763,0.6891
2026-06-26 22:36:37,G,368.1,130,-1.6,0.4132,0.0037,0.7158,0.6232,0.5533
2026-06-26 22:36:37,BICO,68.4,28,-11.0,0.3526,0.1481,0.6613,0.2038,0.3688
2026-06-26 22:36:37,TAIKO,47.9,25,-9.6,0.59,0.1095,0.2233,0.1369,0.2473
2026-06-26 22:39:38,BLUE,41.7,34,+10.7,0.854,0.6945,0.2185,0.3006,0.2046
2026-06-26 22:57:42,BORA,94.0,54,+6.9,0.1063,-0.2498,0.5056,0.305,0.6424
2026-06-26 23:00:43,TT,232.8,57,+9.6,1.4524,-0.3605,0.1932,0.2303,0.2205
2026-06-26 23:06:44,G,359.5,127,+4.4,0.079,-0.0626,0.6932,0.5617,0.6738
2026-06-26 23:06:44,BICO,59.7,24,-8.4,0.353,0.152,0.5122,0.1952,0.3413
2026-06-26 23:06:44,TAIKO,41.3,22,-18.6,0.5831,0.0712,0.2193,0.129,0.4108
2026-06-26 23:09:45,BLUE,44.3,36,+7.4,0.0603,0.9275,0.381,0.1977,0.1513
2026-06-26 23:27:50,BORA,93.8,54,+7.1,0.6911,0.0848,0.2593,0.3033,0.8438
2026-06-26 23:30:50,TT,232.6,57,+8.4,0.1337,0.3677,0.2318,0.4138,0.4061
2026-06-26 23:36:52,G,359.4,127,+0.8,0.1612,0.0092,0.7494,0.6187,0.0692
2026-06-26 23:36:52,BICO,61.3,25,-7.0,0.1384,0.2486,0.5556,0.1913,0.2238
2026-06-26 23:36:52,TAIKO,38.3,20,-14.4,1.1628,0.0782,0.229,0.1368,0.7573
2026-06-26 23:39:53,BLUE,45.2,36,+8.9,0.533,0.4489,0.5336,0.244,0.4417
2026-06-26 23:57:57,BORA,94.1,54,+6.3,0.0268,0.1927,0.4515,0.3911,0.3546
2026-06-27 00:01:03,CARV,832.6,152,+6.5,0.4362,0.1684,0.3729,0.1482,0.3446
2026-06-27 00:01:03,TT,232.8,57,+7.2,0.671,0.5271,0.3597,0.3551,0.1784
2026-06-27 00:01:03,XPLA,72.8,79,-2.1,0.4829,-0.4624,0.2927,0.2643,0.201
2026-06-27 00:07:04,G,360.5,127,+1.2,0.2471,0.1138,0.5988,0.5945,0.3878
2026-06-27 00:07:04,BICO,63.8,26,-5.3,0.1702,-0.1317,0.3039,0.1585,0.5173
2026-06-27 00:07:04,TAIKO,35.3,18,-8.9,0.5764,-0.184,0.3348,0.3152,0.6416
2026-06-27 00:10:05,BLUE,45.8,37,+6.8,0.1795,0.7603,0.2845,0.4808,0.4947
2026-06-27 00:22:08,BEL,21.1,17,+16.4,0.3711,-0.2132,0.4493,0.1824,0.075
2026-06-27 00:28:09,BORA,94.4,54,+4.1,0.3535,0.0866,0.4184,0.2761,0.6681
2026-06-27 00:31:10,CARV,817.9,149,-12.5,0.4193,0.079,0.486,0.1736,0.454
2026-06-27 00:31:10,TT,233.1,57,+9.6,0.5579,-0.7246,0.3739,0.4161,0.8294
2026-06-27 00:31:10,XPLA,64.5,70,-7.5,0.363,0.4247,0.3272,0.2975,0.5536
2026-06-27 00:37:12,G,360.7,127,+2.1,0.4079,0.3454,0.4912,0.6007,0.1752
2026-06-27 00:37:12,BICO,64.8,26,-4.4,0.2711,0.5217,0.1231,0.3732,0.5486
2026-06-27 00:37:12,TAIKO,34.7,18,-11.8,0.6079,0.4702,0.2095,0.2475,0.1507
2026-06-27 00:40:12,BLUE,47.8,39,+12.4,0.4643,-0.2685,0.2636,0.2372,0.4485
2026-06-27 00:52:15,BEL,40.0,33,+12.9,0.3824,0.2466,0.4042,0.2937,0.5387
2026-06-27 00:58:17,BORA,94.5,54,+2.3,0.4351,0.0107,0.2727,0.2711,0.7729
2026-06-27 01:01:18,CARV,754.8,138,-0.6,0.1257,0.0547,0.2336,0.4137,0.7883
2026-06-27 01:01:18,TT,233.6,57,+8.5,0.0207,0.0618,0.3088,0.2718,0.831
2026-06-27 01:01:18,XPLA,58.1,63,-10.1,0.0972,0.2886,0.3867,0.3729,0.6696
2026-06-27 01:07:19,G,361.4,128,+0.2,0.2659,0.4972,0.5105,0.5387,0.679
2026-06-27 01:07:19,BICO,65.5,27,-6.2,0.3092,0.1545,0.2641,0.2568,0.1591
2026-06-27 01:07:19,TAIKO,33.5,18,-8.8,0.6079,0.4189,0.2134,0.2115,0.3551
2026-06-27 01:10:20,BLUE,53.9,43,+15.4,0.6685,0.6829,0.3213,0.3971,0.1462
2026-06-27 01:22:22,BEL,40.9,34,+11.2,0.3883,-0.3674,0.2548,0.3961,0.6124
2026-06-27 01:28:24,BORA,94.2,54,+2.5,0.1363,0.11,0.2467,0.3099,0.4831
2026-06-27 01:31:24,CARV,741.9,135,+5.5,0.3873,-0.1562,0.4437,0.1749,0.9479
2026-06-27 01:31:24,TT,234.0,57,+6.4,0.7638,0.0817,0.3108,0.2826,0.4677
2026-06-27 01:31:24,XPLA,56.0,60,-16.8,0.3933,0.5584,0.281,0.4529,0.0367
2026-06-27 01:37:26,G,362.5,128,-0.7,0.2676,-0.4119,0.1939,0.7174,0.0724
2026-06-27 01:37:26,BICO,65.0,26,-6.3,0.3806,0.5912,0.5637,0.3211,0.1254
2026-06-27 01:37:26,TAIKO,33.2,17,-7.9,0.6079,0.4204,0.2447,0.1831,0.3549
2026-06-27 01:40:27,BLUE,56.4,45,+18.8,0.2686,-0.0271,0.1884,0.3406,0.748
2026-06-27 01:52:29,BEL,41.6,34,+17.5,0.7491,-0.7955,0.3611,0.3749,0.8379
2026-06-27 01:58:31,BORA,94.4,54,+3.1,0.9764,0.3391,0.1855,0.5038,0.5009
2026-06-27 07:11:34,CARV,643.6,118,-23.0,0.4342,0.0555,0.5179,0.1988,0.4425
2026-06-27 07:11:34,G,362.0,128,-8.2,0.6349,0.2461,0.6739,0.4321,0.4261
2026-06-27 07:11:34,TT,234.6,58,+8.7,1.2167,0.4965,0.1898,0.2612,0.2949
2026-06-27 07:11:34,BORA,94.6,54,+3.0,0.6946,0.0867,0.4787,0.5798,0.3245
2026-06-27 07:11:34,BICO,62.3,25,-2.9,0.0997,0.6044,0.5522,0.3761,0.1976
2026-06-27 07:11:34,BLUE,60.0,48,+8.7,1.1682,0.5538,0.2292,0.4269,0.4416
2026-06-27 07:11:34,BEL,48.5,40,+21.5,0.3527,-0.5076,0.3072,0.411,0.6613
2026-06-27 07:11:34,XPLA,31.9,35,-21.4,1.0832,0.2511,0.2718,0.2431,0.1934
2026-06-27 07:11:34,TAIKO,31.0,16,-8.1,0.6231,0.1428,0.2355,0.2168,0.9268
2026-06-27 07:41:59,CARV,605.7,111,-4.3,0.2765,-0.5063,0.1959,0.2387,0.5303
2026-06-27 07:41:59,G,364.4,129,-5.6,0.2618,0.5231,0.755,0.2311,0.9712
2026-06-27 07:41:59,TT,234.6,58,+8.4,0.3303,0.3101,0.3901,0.3541,0.6188
2026-06-27 07:41:59,BORA,94.7,54,+4.6,0.2134,0.02,0.5586,0.5854,0.3644
2026-06-27 07:41:59,BICO,64.2,26,-1.6,0.2283,0.1811,0.1376,0.2839,0.3051
2026-06-27 07:41:59,BLUE,60.5,49,+6.5,0.2977,0.5077,0.35,0.3341,0.4437
2026-06-27 07:41:59,BEL,48.9,40,+21.3,0.3503,-0.5184,0.3098,0.3584,0.569
2026-06-27 07:41:59,TAIKO,30.0,16,-5.3,0.627,0.2373,0.192,0.2152,0.3017
