time,coin,funding,oi_usd,oi_chg_5m,ls_ratio,taker_ratio
2026-06-27 12:07:04,ALLO,+0.0050,19089291,+0.90,0.555,0.746
2026-06-27 12:07:04,PUNDIX,-0.4214,3407088,+1.93,0.847,1.109
2026-06-27 12:07:04,ONDO,-0.0007,29548014,-0.71,0.908,0.715
2026-06-27 12:07:04,XLM,+0.0100,45121841,-0.25,0.754,0.660
2026-06-27 12:07:04,JTO,+0.0050,17221147,-1.26,1.367,1.406
2026-06-27 12:07:04,BEL,-0.0233,4753745,+1.74,1.338,0.495
2026-06-27 12:07:04,RE,-0.2071,16279134,-0.10,0.599,1.255
2026-06-27 12:07:04,ENA,-0.0020,47000027,-0.40,1.218,1.344
2026-06-27 12:07:04,H,+0.0050,13502764,-0.32,1.987,1.659
2026-06-27 12:07:04,VIRTUAL,-0.0034,12334257,-0.44,0.446,1.371
2026-06-27 12:07:04,BICO,-0.3360,4878519,+1.16,0.924,0.618
2026-06-27 12:07:04,ID,-0.0255,5718314,-0.52,1.420,0.885
2026-06-27 12:07:04,EDGE,+0.0050,4112105,+0.03,1.356,0.513
2026-06-27 12:07:04,SUI,+0.0075,72540753,+0.00,1.949,0.827
2026-06-27 12:07:04,KAIA,+0.0050,1808030,-0.39,1.315,0.217
2026-06-27 12:07:04,PENGU,+0.0050,13882639,-0.53,0.526,0.816
2026-06-27 12:07:04,EDEN,+0.0050,4024074,+0.33,1.014,1.209
2026-06-27 12:07:04,SAHARA,-0.0098,8265163,+0.05,0.521,1.566
2026-06-27 12:13:14,BTC,+0.0047,6278617246,-0.13,2.095,0.619
2026-06-27 12:13:14,XRP,-0.0119,374307021,-0.22,2.450,0.847
2026-06-27 12:13:14,WLD,+0.0099,79558022,-0.46,0.878,1.496
2026-06-27 12:13:14,ETH,-0.0003,3635144861,-0.20,2.113,1.083
2026-06-27 12:13:14,SLX,+0.0083,23138213,+1.08,0.949,0.990
2026-06-27 12:13:14,AGLD,-0.3788,9530861,-5.93,0.907,0.823
2026-06-27 12:13:14,SOL,+0.0100,753980675,-0.21,2.390,0.534
2026-06-27 12:13:14,ARX,+0.0050,3512124,+1.39,1.312,1.133
2026-06-27 12:13:14,IP,-0.2098,6693997,-0.48,1.810,0.496
2026-06-27 12:13:14,CARV,-0.3714,1953229,+0.32,1.792,1.671
2026-06-27 12:13:14,G,+0.0050,4457786,+1.63,0.838,0.828
2026-06-27 12:13:14,DOGE,+0.0076,156626320,-0.28,2.090,0.961
2026-06-27 12:13:14,ALLO,+0.0050,18895159,-1.02,0.555,0.715
2026-06-27 12:13:14,PUNDIX,-0.4200,3337679,-2.04,0.860,0.911
2026-06-27 12:13:14,ONDO,-0.0007,29498533,-0.17,0.908,1.280
2026-06-27 12:13:14,XLM,+0.0100,44879314,-0.46,0.756,0.538
2026-06-27 12:13:14,JTO,+0.0050,17403899,+0.36,1.371,2.167
2026-06-27 12:13:14,BEL,-0.0238,4713186,-0.85,1.339,0.670
2026-06-27 12:13:14,RE,-0.2058,16274181,-0.03,0.591,1.221
2026-06-27 12:13:14,ENA,-0.0014,46760490,-0.51,1.224,0.642
2026-06-27 12:13:14,H,+0.0050,13445636,-0.75,1.984,1.625
2026-06-27 12:13:14,VIRTUAL,-0.0035,12289744,-0.36,0.443,0.842
2026-06-27 12:13:14,BICO,-0.3409,4775166,-2.12,0.931,0.467
2026-06-27 12:13:14,ID,-0.0234,5680870,-0.65,1.431,0.769
2026-06-27 12:13:14,EDGE,+0.0050,4097032,-0.37,1.352,0.975
2026-06-27 12:13:14,SUI,+0.0071,72279900,-0.36,1.947,0.529
2026-06-27 12:13:14,KAIA,+0.0034,1809658,+0.09,1.308,0.759
2026-06-27 12:13:14,PENGU,+0.0050,13700927,-1.31,0.528,0.372
2026-06-27 12:13:14,EDEN,+0.0050,4045431,+0.53,1.016,0.664
2026-06-27 12:13:14,SAHARA,-0.0082,8263963,-0.01,0.520,1.163
2026-06-27 12:19:24,BTC,+0.0048,6270740936,-0.13,2.103,0.489
2026-06-27 12:19:24,XRP,-0.0119,375049521,+0.20,2.441,2.175
2026-06-27 12:19:24,WLD,+0.0100,79695079,+0.17,0.880,1.001
2026-06-27 12:19:24,ETH,-0.0004,3635251261,+0.00,2.112,1.375
2026-06-27 12:19:24,SLX,+0.0086,23383435,+1.06,0.952,1.206
2026-06-27 12:19:24,AGLD,-0.3899,9406390,-1.31,0.885,0.919
2026-06-27 12:19:24,SOL,+0.0100,753546998,-0.06,2.384,0.980
2026-06-27 12:19:24,ARX,+0.0050,3587691,+2.15,1.296,1.192
2026-06-27 12:19:24,IP,-0.1948,6676603,-0.26,1.823,0.953
2026-06-27 12:19:24,CARV,-0.3671,1933130,-1.03,1.902,0.602
2026-06-27 12:19:24,G,+0.0043,4463503,+0.13,0.846,0.864
2026-06-27 12:19:24,DOGE,+0.0077,156564799,-0.04,2.093,1.123
2026-06-27 12:19:24,ALLO,+0.0050,18914403,+0.10,0.551,1.056
2026-06-27 12:19:24,PUNDIX,-0.4234,3332275,-0.16,0.857,0.959
2026-06-27 12:19:24,ONDO,-0.0002,29515091,+0.06,0.908,1.619
2026-06-27 12:19:24,XLM,+0.0100,44821345,-0.13,0.757,0.890
2026-06-27 12:19:24,JTO,+0.0050,17486652,+0.48,1.382,0.974
2026-06-27 12:19:24,BEL,-0.0240,4723752,+0.22,1.334,0.950
2026-06-27 12:19:24,RE,-0.2030,16289731,+0.10,0.595,1.687
2026-06-27 12:19:24,ENA,-0.0009,46809036,+0.10,1.222,1.773
2026-06-27 12:19:24,H,+0.0050,13541320,+0.51,1.982,0.989
2026-06-27 12:19:24,VIRTUAL,-0.0032,12281292,-0.07,0.446,1.030
2026-06-27 12:19:24,BICO,-0.3398,4769191,-0.13,0.922,0.931
2026-06-27 12:19:24,ID,-0.0227,5684377,+0.06,1.430,1.387
2026-06-27 12:19:24,EDGE,+0.0050,4100918,+0.09,1.351,4.356
2026-06-27 12:19:24,SUI,+0.0076,72361692,+0.11,1.945,1.166
2026-06-27 12:19:24,KAIA,+0.0027,1810297,+0.25,1.315,0.599
2026-06-27 12:19:24,PENGU,+0.0050,13680253,-0.15,0.532,0.698
2026-06-27 12:19:24,EDEN,+0.0050,4005109,+0.24,1.021,0.819
2026-06-27 12:19:24,SAHARA,-0.0067,8252317,-0.14,0.522,0.923
2026-06-27 12:25:36,BTC,+0.0049,6281923104,+0.18,2.101,1.881
2026-06-27 12:25:36,XRP,-0.0117,376202346,+0.31,2.445,2.041
2026-06-27 12:25:36,WLD,+0.0088,80291663,+0.75,0.881,1.477
2026-06-27 12:25:36,ETH,-0.0002,3643938941,+0.24,2.113,2.724
2026-06-27 12:25:36,SLX,+0.0095,23884060,+2.14,0.939,1.200
2026-06-27 12:25:36,AGLD,-0.4099,9549503,+1.52,0.901,1.391
2026-06-27 12:25:36,SOL,+0.0100,755914428,+0.31,2.384,3.814
2026-06-27 12:25:36,ARX,+0.0050,3608173,+0.57,1.299,0.832
2026-06-27 12:25:36,IP,-0.1802,6686786,+0.15,1.825,1.251
2026-06-27 12:25:36,CARV,-0.3589,1937562,+0.23,1.920,0.959
2026-06-27 12:25:36,G,+0.0036,4459222,-0.10,0.846,0.732
2026-06-27 12:25:36,DOGE,+0.0080,156990559,+0.27,2.090,3.205
2026-06-27 12:25:36,ALLO,+0.0050,19000331,+0.45,0.554,0.879
2026-06-27 12:25:36,PUNDIX,-0.4264,3346798,+0.44,0.854,1.104
2026-06-27 12:25:36,ONDO,-0.0002,29694555,+0.04,0.909,1.153
2026-06-27 12:25:36,XLM,+0.0100,44910840,+0.00,0.756,1.989
2026-06-27 12:25:36,JTO,+0.0050,17398109,+0.13,1.394,0.654
2026-06-27 12:25:36,BEL,-0.0234,4779070,+1.17,1.319,1.308
2026-06-27 12:25:36,RE,-0.2018,16486526,+0.19,0.595,1.815
2026-06-27 12:25:36,ENA,-0.0002,46986649,+0.38,1.222,1.632
2026-06-27 12:25:36,H,+0.0050,13468758,-0.54,1.990,1.699
2026-06-27 12:25:36,VIRTUAL,-0.0020,12338900,+0.47,0.445,0.979
2026-06-27 12:25:36,BICO,-0.3397,4762600,-0.02,0.924,0.159
2026-06-27 12:25:36,ID,-0.0214,5636579,-0.84,1.437,0.494
2026-06-27 12:25:36,EDGE,+0.0050,4115963,+0.20,1.354,1.097
2026-06-27 12:25:36,SUI,+0.0077,72737458,+0.14,1.948,0.495
2026-06-27 12:25:36,KAIA,+0.0035,1817686,+0.41,1.323,0.790
2026-06-27 12:25:36,PENGU,+0.0050,13739790,+0.44,0.533,1.594
2026-06-27 12:25:36,EDEN,+0.0050,4005864,+0.02,1.020,0.852
2026-06-27 12:25:36,SAHARA,-0.0065,8267593,-0.07,0.524,1.126
2026-06-27 12:31:46,BTC,+0.0049,6285803393,+0.06,2.098,1.011
2026-06-27 12:31:46,XRP,-0.0116,376587945,-0.00,2.443,0.912
2026-06-27 12:31:46,WLD,+0.0077,80259225,-0.04,0.880,1.005
2026-06-27 12:31:46,ETH,-0.0003,3641449362,-0.06,2.114,1.432
2026-06-27 12:31:46,SLX,+0.0104,24091593,+0.88,0.941,0.881
2026-06-27 12:31:46,AGLD,-0.4257,9760276,+0.81,0.908,1.238
2026-06-27 12:31:46,SOL,+0.0100,757021741,+0.15,2.388,1.211
2026-06-27 12:31:46,ARX,+0.0050,3644501,+1.01,1.283,1.252
2026-06-27 12:31:46,IP,-0.1662,6712235,+0.56,1.815,0.355
2026-06-27 12:31:46,CARV,-0.3490,1963354,+0.04,1.867,1.074
2026-06-27 12:31:46,G,+0.0050,4442032,-0.21,0.844,1.044
2026-06-27 12:31:46,DOGE,+0.0081,156917398,-0.10,2.088,0.585
2026-06-27 12:31:46,ALLO,+0.0050,18893746,-0.56,0.558,1.161
2026-06-27 12:31:46,PUNDIX,-0.4206,3316974,+1.90,0.831,0.861
2026-06-27 12:31:46,ONDO,+0.0001,29626883,-0.23,0.908,2.700
2026-06-27 12:31:46,XLM,+0.0100,44855950,-0.12,0.756,1.240
2026-06-27 12:31:46,JTO,+0.0050,17364883,-0.19,1.391,1.466
2026-06-27 12:31:46,BEL,-0.0231,4812545,+0.70,1.331,0.989
2026-06-27 12:31:46,RE,-0.2010,16536552,+0.30,0.602,0.992
2026-06-27 12:31:46,ENA,-0.0002,46782941,-0.56,1.226,0.551
2026-06-27 12:31:46,H,+0.0050,13470042,+0.01,2.000,0.783
2026-06-27 12:31:46,VIRTUAL,-0.0018,12322723,-0.12,0.446,1.554
2026-06-27 12:31:46,BICO,-0.3396,4752352,-0.22,0.921,0.760
2026-06-27 12:31:46,ID,-0.0214,5622707,-0.25,1.443,1.323
2026-06-27 12:31:46,EDGE,+0.0050,4112679,-0.08,1.351,0.178
2026-06-27 12:31:46,SUI,+0.0078,72647306,-0.12,1.952,0.409
2026-06-27 12:31:46,KAIA,+0.0043,1815791,-0.10,1.319,1.811
2026-06-27 12:31:46,PENGU,+0.0050,13682546,-0.21,0.533,1.514
2026-06-27 12:31:46,EDEN,+0.0050,4034704,+0.72,1.022,1.227
2026-06-27 12:31:46,SAHARA,-0.0047,8259405,-0.10,0.523,0.361
2026-06-27 12:37:58,BTC,+0.0048,6289388142,+0.08,2.093,1.510
2026-06-27 12:37:58,XRP,-0.0117,376568790,-0.01,2.440,1.780
2026-06-27 12:37:58,WLD,+0.0071,80220395,+0.07,0.882,1.188
2026-06-27 12:37:58,ETH,-0.0003,3641557531,+0.00,2.113,1.139
2026-06-27 12:37:58,SLX,+0.0106,23938897,-0.63,0.935,0.979
2026-06-27 12:37:58,AGLD,-0.4484,9964895,+2.10,0.951,1.105
2026-06-27 12:37:58,SOL,+0.0100,755552821,-0.05,2.384,1.156
2026-06-27 12:37:58,ARX,+0.0050,3626754,-0.66,1.331,0.556
2026-06-27 12:37:58,IP,-0.1496,6687591,-0.37,1.823,0.859
2026-06-27 12:37:58,CARV,-0.3361,1956085,-0.37,1.860,1.843
2026-06-27 12:37:58,G,+0.0050,4464750,+0.51,0.843,1.494
2026-06-27 12:37:58,DOGE,+0.0078,156961686,+0.03,2.090,1.229
2026-06-27 12:37:58,ALLO,+0.0050,18543359,-1.17,0.552,0.901
2026-06-27 12:37:58,PUNDIX,-0.4165,3330284,+0.40,0.833,1.127
2026-06-27 12:37:58,ONDO,-0.0005,29591812,-0.12,0.908,1.445
2026-06-27 12:37:58,XLM,+0.0100,44903256,+0.11,0.754,2.537
2026-06-27 12:37:58,JTO,+0.0050,17421520,+0.33,1.404,0.761
2026-06-27 12:37:58,BEL,-0.0240,4766743,-0.54,1.326,0.879
2026-06-27 12:37:58,RE,-0.2015,16614759,+0.47,0.607,1.783
2026-06-27 12:37:58,ENA,+0.0004,46751461,-0.07,1.223,1.173
2026-06-27 12:37:58,H,+0.0050,13213352,-1.91,2.002,0.738
2026-06-27 12:37:58,VIRTUAL,-0.0015,12328861,+0.05,0.444,1.306
2026-06-27 12:37:58,BICO,-0.3382,4744975,-0.16,0.920,1.333
2026-06-27 12:37:58,ID,-0.0199,5596737,+0.50,1.440,0.894
2026-06-27 12:37:58,EDGE,+0.0050,4101592,-0.27,1.360,2.266
2026-06-27 12:37:58,SUI,+0.0068,72642251,-0.01,1.947,1.242
2026-06-27 12:37:58,KAIA,+0.0050,1818737,+0.16,1.321,2.053
2026-06-27 12:37:58,PENGU,+0.0050,13674000,-0.06,0.532,1.052
2026-06-27 12:37:58,EDEN,+0.0050,4008380,-0.65,1.024,1.059
2026-06-27 12:37:58,SAHARA,-0.0047,8252440,-0.08,0.523,0.988
2026-06-27 12:44:08,BTC,+0.0048,6306265340,+0.27,2.095,3.436
2026-06-27 12:44:08,XRP,-0.0117,376370832,-0.05,2.442,1.260
2026-06-27 12:44:08,WLD,+0.0063,79975146,-0.31,0.889,0.450
2026-06-27 12:44:08,ETH,-0.0003,3639941676,-0.04,2.116,0.963
2026-06-27 12:44:08,SLX,+0.0119,23867259,-0.30,0.932,0.916
2026-06-27 12:44:08,AGLD,-0.4613,9743203,-2.22,0.933,0.816
2026-06-27 12:44:08,SOL,+0.0100,756476863,+0.12,2.386,1.010
2026-06-27 12:44:08,ARX,+0.0050,3636086,+0.26,1.324,0.769
2026-06-27 12:44:08,IP,-0.1345,6699942,+0.18,1.794,0.650
2026-06-27 12:44:08,CARV,-0.3240,1935166,-1.07,1.866,0.853
2026-06-27 12:44:08,G,+0.0050,4459012,-0.13,0.841,2.495
2026-06-27 12:44:08,DOGE,+0.0075,157016424,+0.03,2.090,0.388
2026-06-27 12:44:08,ALLO,+0.0050,18488379,-0.30,0.553,0.732
2026-06-27 12:44:08,PUNDIX,-0.4107,3334228,+0.12,0.828,0.787
2026-06-27 12:44:08,ONDO,-0.0010,29563832,-0.09,0.907,0.673
2026-06-27 12:44:08,XLM,+0.0100,45089064,+0.41,0.752,1.949
2026-06-27 12:44:08,JTO,+0.0050,17368420,-0.30,1.395,1.488
2026-06-27 12:44:08,BEL,-0.0243,4780200,+0.28,1.334,1.389
2026-06-27 12:44:08,RE,-0.2067,16337789,-1.67,0.606,1.570
2026-06-27 12:44:08,ENA,+0.0010,46618102,-0.29,1.227,0.361
2026-06-27 12:44:08,H,+0.0050,13245366,+0.24,1.990,0.742
2026-06-27 12:44:08,VIRTUAL,-0.0024,12311909,-0.14,0.447,0.660
2026-06-27 12:44:08,BICO,-0.3354,4699854,-0.95,0.923,0.327
2026-06-27 12:44:08,ID,-0.0201,5607991,+0.20,1.408,3.522
2026-06-27 12:44:08,EDGE,+0.0050,4112713,+0.27,1.358,3.950
2026-06-27 12:44:08,SUI,+0.0066,72544611,-0.13,1.951,0.561
2026-06-27 12:44:08,KAIA,+0.0050,1813731,-0.28,1.310,4.613
2026-06-27 12:44:08,PENGU,+0.0050,13630338,-0.32,0.531,0.722
2026-06-27 12:44:08,EDEN,+0.0050,3992096,-0.41,1.028,0.781
2026-06-27 12:44:08,SAHARA,-0.0057,8233662,-0.23,0.523,0.320
2026-06-27 12:50:19,BTC,+0.0048,6304325279,-0.03,2.094,0.469
2026-06-27 12:50:19,XRP,-0.0117,376378401,+0.00,2.450,1.464
2026-06-27 12:50:19,WLD,+0.0062,79352269,-0.59,0.890,0.669
2026-06-27 12:50:19,ETH,-0.0003,3638205148,-0.05,2.117,0.809
2026-06-27 12:50:19,SLX,+0.0120,24127093,+1.09,0.926,1.214
2026-06-27 12:50:19,AGLD,-0.4708,9982801,+2.46,0.926,1.050
2026-06-27 12:50:19,SOL,+0.0095,757518142,+0.14,2.391,1.292
2026-06-27 12:50:19,ARX,+0.0050,3584175,-1.43,1.313,0.983
2026-06-27 12:50:19,IP,-0.1231,6693914,-0.09,1.813,0.458
2026-06-27 12:50:19,CARV,-0.3172,1931535,-0.19,1.872,1.694
2026-06-27 12:50:19,G,+0.0050,4441730,-0.39,0.832,0.518
2026-06-27 12:50:19,DOGE,+0.0073,156904275,-0.07,2.090,2.316
2026-06-27 12:50:19,ALLO,+0.0050,18533232,+0.24,0.555,1.361
2026-06-27 12:50:19,PUNDIX,-0.3996,3176040,-5.87,0.828,0.804
2026-06-27 12:50:19,ONDO,-0.0010,29565176,+0.00,0.908,0.548
2026-06-27 12:50:19,XLM,+0.0100,44996367,+0.10,0.756,0.546
2026-06-27 12:50:19,JTO,+0.0050,17593543,+0.84,1.390,1.704
2026-06-27 12:50:19,BEL,-0.0240,4776784,-0.07,1.324,0.833
2026-06-27 12:50:19,RE,-0.2113,16298155,-0.24,0.606,1.030
2026-06-27 12:50:19,ENA,+0.0009,46567755,-0.11,1.226,0.833
2026-06-27 12:50:19,H,+0.0050,13209965,-0.55,1.991,1.414
2026-06-27 12:50:19,VIRTUAL,-0.0025,12304687,-0.06,0.445,2.426
2026-06-27 12:50:19,BICO,-0.3323,4752722,+1.12,0.909,1.743
2026-06-27 12:50:19,ID,-0.0200,5514285,-0.22,1.425,0.447
2026-06-27 12:50:19,EDGE,+0.0050,4103313,-0.28,1.361,2.157
2026-06-27 12:50:19,SUI,+0.0068,72606757,+0.09,1.953,1.526
2026-06-27 12:50:19,KAIA,+0.0050,1813405,-0.00,1.313,0.672
2026-06-27 12:50:19,PENGU,+0.0050,13664970,+0.19,0.534,1.191
2026-06-27 12:50:19,EDEN,+0.0050,3984602,-0.12,1.027,0.751
2026-06-27 12:50:19,SAHARA,-0.0058,8233515,-0.00,0.522,1.080
2026-06-27 12:56:28,BTC,+0.0047,6307047739,+0.04,2.091,0.247
2026-06-27 12:56:28,XRP,-0.0118,376198934,-0.05,2.445,0.773
2026-06-27 12:56:28,WLD,+0.0056,79161525,-0.24,0.893,0.511
2026-06-27 12:56:28,ETH,-0.0004,3638804679,+0.02,2.116,1.140
2026-06-27 12:56:28,SLX,+0.0128,24167573,+0.17,0.922,0.953
2026-06-27 12:56:28,AGLD,-0.4777,9878196,-1.05,0.917,0.936
2026-06-27 12:56:28,SOL,+0.0089,758085631,+0.07,2.394,1.105
2026-06-27 12:56:28,ARX,+0.0050,3568375,-0.14,1.294,1.032
2026-06-27 12:56:28,IP,-0.1124,6691488,-0.04,1.793,0.392
2026-06-27 12:56:28,CARV,-0.3112,1927232,+0.45,1.912,0.456
2026-06-27 12:56:28,G,+0.0050,4426657,-0.34,0.819,0.353
2026-06-27 12:56:28,DOGE,+0.0069,156834811,-0.04,2.094,0.219
2026-06-27 12:56:28,ALLO,+0.0050,18461471,-0.39,0.551,1.111
2026-06-27 12:56:28,PUNDIX,-0.3834,3198122,+0.70,0.790,0.724
2026-06-27 12:56:28,ONDO,-0.0019,29488784,-0.28,0.909,0.486
2026-06-27 12:56:28,XLM,+0.0100,44977227,-0.04,0.754,0.788
2026-06-27 12:56:28,JTO,+0.0050,17580635,-0.07,1.404,1.166
2026-06-27 12:56:28,BEL,-0.0240,4830332,+0.54,1.327,1.689
2026-06-27 12:56:28,RE,-0.2199,16290501,-0.71,0.603,1.688
2026-06-27 12:56:28,ENA,+0.0005,46493377,-0.16,1.226,0.623
2026-06-27 12:56:28,H,+0.0050,13266477,+0.43,1.981,0.572
2026-06-27 12:56:28,VIRTUAL,-0.0027,12295767,-0.07,0.448,0.155
2026-06-27 12:56:28,BICO,-0.3306,4701253,-0.42,0.910,0.491
2026-06-27 12:56:28,ID,-0.0197,5489620,-0.45,1.406,0.666
2026-06-27 12:56:28,EDGE,+0.0050,4098495,-0.12,1.370,0.666
2026-06-27 12:56:28,SUI,+0.0066,72582438,-0.04,1.952,0.245
2026-06-27 12:56:28,KAIA,+0.0050,1813767,+0.02,1.316,0.614
2026-06-27 12:56:28,PENGU,+0.0050,13626091,-0.28,0.532,1.327
2026-06-27 12:56:28,EDEN,+0.0050,3988746,+0.10,1.026,0.962
2026-06-27 12:56:28,SAHARA,-0.0063,8230908,-0.08,0.522,1.786
2026-06-27 13:02:39,BTC,+0.0048,6298070750,-0.14,2.090,0.615
2026-06-27 13:02:39,XRP,-0.0119,375992962,+0.07,2.446,1.191
2026-06-27 13:02:39,WLD,+0.0057,79449542,+0.36,0.896,2.148
2026-06-27 13:02:39,ETH,-0.0002,3638209079,+0.12,2.117,0.938
2026-06-27 13:02:39,SLX,+0.0123,24314147,-0.42,0.913,1.228
2026-06-27 13:02:39,AGLD,-0.4837,10092362,+2.67,0.934,0.918
2026-06-27 13:02:39,SOL,+0.0084,756539991,-0.20,2.396,1.183
2026-06-27 13:02:39,ARX,+0.0050,3530524,-1.06,1.318,0.955
2026-06-27 13:02:39,IP,-0.1002,6631290,-0.23,1.823,0.421
2026-06-27 13:02:39,CARV,-0.3054,1925475,-0.09,1.893,1.826
2026-06-27 13:02:39,G,+0.0050,4429870,-0.34,0.839,0.261
2026-06-27 13:02:39,DOGE,+0.0068,156730983,+0.09,2.096,1.388
2026-06-27 13:02:39,ALLO,+0.0050,18325304,+0.23,0.552,0.409
2026-06-27 13:02:39,PUNDIX,-0.3665,3059500,-4.33,0.814,0.706
2026-06-27 13:02:39,ONDO,-0.0015,29581821,+0.32,0.910,1.144
2026-06-27 13:02:39,XLM,+0.0100,45060994,+0.19,0.754,1.569
2026-06-27 13:02:39,JTO,+0.0050,17640391,+0.34,1.411,1.837
2026-06-27 13:02:39,BEL,-0.0239,4960941,+2.70,1.307,1.736
2026-06-27 13:02:39,RE,-0.2272,16358201,+0.42,0.607,1.612
2026-06-27 13:02:39,ENA,+0.0001,46433889,+0.10,1.224,0.816
2026-06-27 13:02:39,H,+0.0050,13447745,+1.37,1.968,1.199
2026-06-27 13:02:39,VIRTUAL,-0.0025,12267950,+0.16,0.450,1.450
2026-06-27 13:02:39,BICO,-0.3248,4723084,+0.46,0.908,1.150
2026-06-27 13:02:39,ID,-0.0190,5449177,-0.74,1.392,1.208
2026-06-27 13:02:39,EDGE,+0.0050,4110333,+0.29,1.361,2.267
2026-06-27 13:02:39,SUI,+0.0067,72729061,+0.20,1.952,1.098
2026-06-27 13:02:39,KAIA,+0.0050,1816641,+0.16,1.319,0.544
2026-06-27 13:02:39,PENGU,+0.0050,13630485,+0.03,0.534,0.468
2026-06-27 13:02:39,EDEN,+0.0050,3986127,-0.07,1.028,1.112
2026-06-27 13:02:39,SAHARA,-0.0057,8232581,+0.02,0.522,0.442
2026-06-27 13:08:50,BTC,+0.0049,6310557902,+0.05,2.089,1.577
2026-06-27 13:08:50,XRP,-0.0119,376682746,+0.18,2.443,2.144
2026-06-27 13:08:50,WLD,+0.0061,79513499,+0.08,0.886,2.502
2026-06-27 13:08:50,ETH,+0.0001,3643252310,+0.14,2.117,1.375
2026-06-27 13:08:50,SLX,+0.0121,24435821,+0.50,0.917,0.937
2026-06-27 13:08:50,AGLD,-0.4949,10027453,-0.64,0.934,0.887
2026-06-27 13:08:50,SOL,+0.0081,757992894,+0.06,2.400,1.002
2026-06-27 13:08:50,ARX,+0.0050,3537557,+0.20,1.305,1.389
2026-06-27 13:08:50,IP,-0.0927,6560483,-1.07,1.825,0.617
2026-06-27 13:08:50,CARV,-0.3020,1903832,-1.12,1.909,0.738
2026-06-27 13:08:50,G,+0.0050,4420604,-0.21,0.833,0.804
2026-06-27 13:08:50,DOGE,+0.0069,156898792,+0.11,2.090,2.692
2026-06-27 13:08:50,ALLO,+0.0035,18171405,-0.84,0.546,0.668
2026-06-27 13:08:50,PUNDIX,-0.3507,3010680,-1.60,0.841,0.814
2026-06-27 13:08:50,ONDO,-0.0013,29601799,+0.07,0.915,0.998
2026-06-27 13:08:50,XLM,+0.0100,45046686,-0.03,0.754,1.002
2026-06-27 13:08:50,JTO,+0.0050,17656198,+0.09,1.415,1.887
2026-06-27 13:08:50,BEL,-0.0241,4898721,-1.25,1.336,1.505
2026-06-27 13:08:50,RE,-0.2355,16223268,-0.82,0.613,0.758
2026-06-27 13:08:50,ENA,-0.0004,46440555,+0.01,1.215,1.381
2026-06-27 13:08:50,H,+0.0050,13383578,-0.48,1.970,1.142
2026-06-27 13:08:50,VIRTUAL,-0.0019,12287938,+0.16,0.449,1.209
2026-06-27 13:08:50,BICO,-0.3218,4739151,+0.34,0.911,1.040
2026-06-27 13:08:50,ID,-0.0179,5459382,+0.19,1.385,0.826
2026-06-27 13:08:50,EDGE,+0.0050,4108766,-0.04,1.366,2.240
2026-06-27 13:08:50,SUI,+0.0070,72963812,+0.32,1.963,0.785
2026-06-27 13:08:50,KAIA,+0.0050,1811663,-0.27,1.325,1.683
2026-06-27 13:08:50,PENGU,+0.0050,13637073,+0.05,0.537,0.665
2026-06-27 13:08:50,EDEN,+0.0050,3996889,+0.27,1.024,0.996
2026-06-27 13:08:50,SAHARA,-0.0052,8223963,-0.10,0.522,0.718
2026-06-27 13:15:02,BTC,+0.0048,6314170144,+0.06,2.099,1.272
2026-06-27 13:15:02,XRP,-0.0120,376510432,-0.05,2.454,1.229
2026-06-27 13:15:02,WLD,+0.0064,79676151,+0.20,0.888,0.878
2026-06-27 13:15:02,ETH,+0.0001,3645744398,+0.07,2.118,0.776
2026-06-27 13:15:02,SLX,+0.0123,24484743,+0.20,0.919,1.177
2026-06-27 13:15:02,AGLD,-0.5056,9924094,-1.03,0.940,0.756
2026-06-27 13:15:02,SOL,+0.0078,759296394,+0.05,2.400,1.581
2026-06-27 13:15:02,ARX,+0.0050,3567716,+0.85,1.313,1.223
2026-06-27 13:15:02,IP,-0.0930,6590254,+0.45,1.803,1.550
2026-06-27 13:15:02,CARV,-0.2982,1901817,-0.11,1.836,2.514
2026-06-27 13:15:02,G,+0.0050,4422266,+0.04,0.826,1.282
2026-06-27 13:15:02,DOGE,+0.0070,156975425,+0.05,2.087,0.985
2026-06-27 13:15:02,ALLO,+0.0041,18359383,-0.02,0.543,0.946
2026-06-27 13:15:02,PUNDIX,-0.3372,3023073,+0.41,0.875,0.901
2026-06-27 13:15:02,ONDO,-0.0014,29566415,-0.12,0.918,0.989
2026-06-27 13:15:02,XLM,+0.0100,45163530,+0.26,0.756,0.661
2026-06-27 13:15:02,JTO,+0.0050,17594612,-0.35,1.417,1.560
2026-06-27 13:15:02,BEL,-0.0245,4653070,-3.50,1.346,0.928
2026-06-27 13:15:02,RE,-0.2401,16071638,-0.93,0.612,0.521
2026-06-27 13:15:02,ENA,-0.0002,46605650,+0.31,1.212,0.653
2026-06-27 13:15:02,H,+0.0050,13445124,+0.46,1.977,0.729
2026-06-27 13:15:02,VIRTUAL,-0.0015,12284089,-0.03,0.447,0.983
2026-06-27 13:15:02,BICO,-0.3165,4746298,+0.15,0.910,0.849
2026-06-27 13:15:02,ID,-0.0180,5379990,+0.08,1.386,0.780
2026-06-27 13:15:02,EDGE,+0.0050,4110657,+0.20,1.370,0.747
2026-06-27 13:15:02,SUI,+0.0066,73045004,+0.11,1.974,1.430
2026-06-27 13:15:02,KAIA,+0.0050,1811453,-0.01,1.315,1.308
